Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Order Year,Shipping Days,Discount Tiers
2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,KY,42420,South,Office Supplies,Art,7.98,3,0.0,2.0748,November,2016,5 days,0%
2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,KY,42420,South,Furniture,Furnishings,24.1,5,0.0,9.158,November,2016,5 days,0%
2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,KY,42420,South,Office Supplies,Art,8.75,1,0.0,2.625,November,2016,5 days,0%
2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,KY,42420,South,Furniture,Tables,842.94,3,0.0,160.1586,November,2016,5 days,0%
2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,IL,60653,Central,Office Supplies,Binders,2.182,1,0.8,-3.6003,May,2016,5 days,>30%
2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,IL,60653,Central,Office Supplies,Art,27.384,7,0.2,2.7384,May,2016,5 days,10-20%
2016-05-03,2016-05-08,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,IL,60653,Central,Office Supplies,Appliances,26.406,3,0.8,-71.2962,May,2016,5 days,>30%
2016-12-27,2017-01-02,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,TX,77642,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,December,2016,6 days,10-20%
2016-12-27,2017-01-02,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,TX,77642,Central,Office Supplies,Paper,23.68,4,0.2,7.4,December,2016,6 days,10-20%
2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,MI,48185,Central,Technology,Accessories,109.95,1,0.0,36.2835,July,2016,4 days,0%
2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,MI,48185,Central,Office Supplies,Storage,965.85,5,0.0,135.219,July,2016,4 days,0%
2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,MI,48185,Central,Office Supplies,Art,29.2,5,0.0,10.512,July,2016,4 days,0%
2016-07-22,2016-07-26,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,MI,48185,Central,Office Supplies,Paper,32.4,5,0.0,15.552,July,2016,4 days,0%
2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,IN,47401,Central,Office Supplies,Envelopes,78.35,5,0.0,36.8245,November,2014,5 days,0%
2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,IN,47401,Central,Office Supplies,Paper,31.68,6,0.0,14.256,November,2014,5 days,0%
2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,IN,47401,Central,Office Supplies,Binders,29.12,4,0.0,14.2688,November,2014,5 days,0%
2014-11-16,2014-11-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,IN,47401,Central,Office Supplies,Storage,169.45,5,0.0,42.3625,November,2014,5 days,0%
2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,CA,90032,West,Furniture,Furnishings,12.56,2,0.0,4.0192,June,2015,4 days,0%
2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,CA,90032,West,Office Supplies,Paper,6.48,1,0.0,3.1104,June,2015,4 days,0%
2015-06-19,2015-06-23,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,CA,90032,West,Office Supplies,Envelopes,186.69,3,0.0,87.7443,June,2015,4 days,0%
2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,CA,94109,West,Furniture,Furnishings,25.4,5,0.0,8.636,July,2016,2 days,0%
2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,CA,94109,West,Office Supplies,Envelopes,43.96,2,0.0,20.6612,July,2016,2 days,0%
2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,CA,94109,West,Furniture,Bookcases,1279.165,5,0.15,225.735,July,2016,2 days,10-20%
2016-07-04,2016-07-06,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,CA,94109,West,Office Supplies,Storage,27.92,4,0.0,0.5584,July,2016,2 days,0%
2015-09-03,2015-09-08,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,CA,94110,West,Furniture,Chairs,129.568,2,0.2,-12.9568,September,2015,5 days,10-20%
2015-09-03,2015-09-08,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,CA,94110,West,Office Supplies,Binders,6.368,2,0.2,2.1492,September,2015,5 days,10-20%
2017-08-07,2017-08-12,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,CA,95123,West,Office Supplies,Paper,244.55,5,0.0,114.9385,August,2017,5 days,0%
2017-03-13,2017-03-20,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,CO,80219,West,Office Supplies,Supplies,1332.496,2,0.2,-299.8116,March,2017,7 days,10-20%
2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,CO,80013,West,Furniture,Furnishings,32.776,1,0.2,3.2776,September,2017,3 days,10-20%
2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,CO,80013,West,Office Supplies,Storage,147.184,2,0.2,-29.4368,September,2017,3 days,10-20%
2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,CO,80013,West,Technology,Accessories,54.384,2,0.2,1.3596,September,2017,3 days,10-20%
2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,CO,80013,West,Office Supplies,Binders,76.776,4,0.7,-58.8616,September,2017,3 days,>30%
2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,CO,80013,West,Office Supplies,Paper,14.352,3,0.2,5.2026,September,2017,3 days,10-20%
2017-09-28,2017-10-01,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,CO,80013,West,Office Supplies,Appliances,209.792,2,0.2,26.224,September,2017,3 days,10-20%
2015-08-07,2015-08-11,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,ID,83704,West,Office Supplies,Binders,3.304,1,0.2,1.1151,August,2015,4 days,10-20%
2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,NY,10035,East,Office Supplies,Art,16.38,9,0.0,7.371,November,2017,7 days,0%
2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,NY,10035,East,Office Supplies,Envelopes,167.96,2,0.0,78.9412,November,2017,7 days,0%
2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,NY,10035,East,Furniture,Bookcases,321.568,2,0.2,-16.0784,November,2017,7 days,10-20%
2017-11-24,2017-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,NY,10035,East,Office Supplies,Paper,12.96,2,0.0,6.2208,November,2017,7 days,0%
2017-05-08,2017-05-12,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,PA,19140,East,Furniture,Chairs,128.058,3,0.3,-23.7822,May,2017,4 days,20-30%
2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,OH,44060,East,Furniture,Chairs,63.686,1,0.3,-15.4666,September,2017,0 days,20-30%
2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,OH,44060,East,Technology,Accessories,239.976,3,0.2,65.9934,September,2017,0 days,10-20%
2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,OH,44060,East,Furniture,Tables,344.22,2,0.4,-189.321,September,2017,0 days,>30%
2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,OH,44060,East,Office Supplies,Paper,15.552,3,0.2,5.4432,September,2017,0 days,10-20%
2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,OH,44060,East,Furniture,Furnishings,21.248,4,0.2,7.4368,September,2017,0 days,10-20%
2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,OH,44060,East,Office Supplies,Paper,8.448,2,0.2,2.64,September,2017,0 days,10-20%
2017-10-22,2017-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,OK,73505,Central,Office Supplies,Storage,333.09,3,0.0,23.3163,October,2017,0 days,0%
2017-10-22,2017-10-22,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,OK,73505,Central,Furniture,Tables,248.98,2,0.0,54.7756,October,2017,0 days,0%
2014-03-24,2014-03-28,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,NY,10024,East,Office Supplies,Paper,24.9,5,0.0,11.703,March,2014,4 days,0%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Fasteners,15.26,7,0.0,5.0358,November,2016,5 days,0%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Appliances,43.32,2,0.0,14.2956,November,2016,5 days,0%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Binders,43.584,12,0.2,15.7992,November,2016,5 days,10-20%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Paper,116.28,3,0.0,56.9772,November,2016,5 days,0%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Binders,9.296,2,0.2,3.0212,November,2016,5 days,10-20%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Paper,19.44,3,0.0,9.3312,November,2016,5 days,0%
2016-11-03,2016-11-08,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Paper,314.55,3,0.0,150.984,November,2016,5 days,0%
2015-09-05,2015-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,TX,77036,Central,Office Supplies,Binders,16.27,5,0.8,-25.2185,September,2015,6 days,>30%
2015-09-05,2015-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,TX,77036,Central,Office Supplies,Supplies,69.12,9,0.2,-14.688,September,2015,6 days,10-20%
2015-09-05,2015-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,TX,77036,Central,Office Supplies,Binders,4.47,3,0.8,-7.8225,September,2015,6 days,>30%
2017-08-14,2017-08-21,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,CA,90032,West,Furniture,Tables,418.296,3,0.2,5.2287,August,2017,7 days,10-20%
2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,OH,43229,East,Technology,Copiers,659.988,2,0.4,109.998,December,2014,2 days,>30%
2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,OH,43229,East,Furniture,Furnishings,8.128,2,0.2,1.4224,December,2014,2 days,10-20%
2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,OH,43229,East,Office Supplies,Paper,36.288,7,0.2,12.7008,December,2014,2 days,10-20%
2014-12-01,2014-12-03,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,OH,43229,East,Furniture,Chairs,909.72,6,0.3,-51.984,December,2014,2 days,20-30%
2017-06-18,2017-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,CA,90032,West,Furniture,Bookcases,917.9235,9,0.15,75.5937,June,2017,5 days,10-20%
2017-06-18,2017-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,CA,90032,West,Office Supplies,Paper,38.88,6,0.0,19.0512,June,2017,5 days,0%
2017-12-02,2017-12-09,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,PA,19140,East,Office Supplies,Binders,631.176,4,0.7,-462.8624,December,2017,7 days,>30%
2014-11-21,2014-11-26,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,CA,94110,West,Office Supplies,Paper,12.96,2,0.0,6.2208,November,2014,5 days,0%
2016-04-10,2016-04-16,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,CA,93309,West,Office Supplies,Paper,12.96,2,0.0,6.2208,April,2016,6 days,0%
2016-04-10,2016-04-16,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,CA,93309,West,Office Supplies,Binders,23.2,5,0.2,8.12,April,2016,6 days,10-20%
2014-06-30,2014-07-04,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,TX,77095,Central,Office Supplies,Paper,25.92,5,0.2,9.072,June,2014,4 days,10-20%
2014-06-30,2014-07-04,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,TX,77095,Central,Office Supplies,Fasteners,21.312,6,0.2,7.1928,June,2014,4 days,10-20%
2014-12-24,2014-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,CA,90045,West,Technology,Phones,173.656,7,0.2,17.3656,December,2014,5 days,10-20%
2014-12-24,2014-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,CA,90045,West,Office Supplies,Appliances,361.96,2,0.0,101.3488,December,2014,5 days,0%
2014-12-24,2014-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,CA,90045,West,Technology,Accessories,62.85,3,0.0,13.1985,December,2014,5 days,0%
2014-12-24,2014-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,CA,90045,West,Technology,Phones,818.376,3,0.2,51.1485,December,2014,5 days,10-20%
2014-12-24,2014-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,CA,90045,West,Office Supplies,Storage,20.34,1,0.0,0.2034,December,2014,5 days,0%
2014-12-24,2014-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,CA,90045,West,Furniture,Furnishings,23.99,1,0.0,5.5177,December,2014,5 days,0%
2017-05-23,2017-05-29,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,CA,90036,West,Furniture,Tables,171.288,3,0.2,-6.4233,May,2017,6 days,10-20%
2016-11-10,2016-11-14,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,MO,65807,Central,Furniture,Furnishings,37.3,2,0.0,17.158,November,2016,4 days,0%
2016-11-10,2016-11-14,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,MO,65807,Central,Office Supplies,Binders,81.96,2,0.0,39.3408,November,2016,4 days,0%
2016-10-02,2016-10-03,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,AZ,85023,West,Office Supplies,Binders,54.792,6,0.7,-40.1808,October,2016,1 days,>30%
2016-09-06,2016-09-08,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,TX,77070,Central,Office Supplies,Storage,10.784,1,0.2,0.8088,September,2016,2 days,10-20%
2016-10-27,2016-11-01,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,VA,23666,South,Furniture,Chairs,290.98,1,0.0,75.6548,October,2016,5 days,0%
2017-10-22,2017-10-26,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,OK,74133,Central,Office Supplies,Art,36.44,4,0.0,12.0252,October,2017,4 days,0%
2016-09-15,2016-09-20,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,WA,98105,West,Office Supplies,Paper,21.4,5,0.0,10.058,September,2016,5 days,0%
2016-09-15,2016-09-20,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,WA,98105,West,Office Supplies,Binders,48.664,7,0.2,15.8158,September,2016,5 days,10-20%
2016-09-25,2016-10-01,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,CA,94109,West,Office Supplies,Art,16.56,4,0.0,6.9552,September,2016,6 days,0%
2017-06-10,2017-06-14,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,FL,32216,South,Office Supplies,Storage,1347.52,8,0.2,84.22,June,2017,4 days,10-20%
2014-02-20,2014-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,IN,47374,Central,Technology,Accessories,62.31,3,0.0,22.4316,February,2014,6 days,0%
2014-02-20,2014-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,IN,47374,Central,Furniture,Furnishings,20.32,4,0.0,6.9088,February,2014,6 days,0%
2017-02-20,2017-02-25,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,CO,80027,West,Office Supplies,Fasteners,9.432,3,0.2,3.0654,February,2017,5 days,10-20%
2014-11-02,2014-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,NY,10024,East,Office Supplies,Labels,34.86,7,0.0,16.0356,November,2014,4 days,0%
2014-11-02,2014-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,NY,10024,East,Furniture,Furnishings,89.34,6,0.0,24.1218,November,2014,4 days,0%
2017-07-17,2017-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,NY,13440,East,Technology,Phones,269.98,2,0.0,67.495,July,2017,6 days,0%
2017-07-17,2017-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,NY,13440,East,Office Supplies,Paper,99.9,5,0.0,47.952,July,2017,6 days,0%
2017-07-17,2017-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,NY,13440,East,Furniture,Furnishings,39.08,4,0.0,14.4596,July,2017,6 days,0%
2017-09-08,2017-09-10,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,OH,43302,East,Technology,Accessories,116.832,4,0.2,33.5892,September,2017,2 days,10-20%
2016-11-14,2016-11-18,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,TX,77041,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032,November,2016,4 days,>30%
2016-11-14,2016-11-17,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,NY,10009,East,Furniture,Chairs,408.006,2,0.1,72.5344,November,2016,3 days,<10%
2016-11-14,2016-11-17,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,NY,10009,East,Office Supplies,Storage,40.44,3,0.0,10.5144,November,2016,3 days,0%
2014-10-10,2014-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,CA,95336,West,Furniture,Chairs,122.352,3,0.2,13.7646,October,2014,0 days,10-20%
2014-10-10,2014-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,CA,95336,West,Office Supplies,Envelopes,15.28,2,0.0,7.4872,October,2014,0 days,0%
2015-03-19,2015-03-26,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,CA,90004,West,Office Supplies,Paper,11.96,2,0.0,5.8604,March,2015,7 days,0%
2017-07-08,2017-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,WA,98115,West,Furniture,Furnishings,15.84,3,0.0,4.9104,July,2017,4 days,0%
2017-07-08,2017-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,WA,98115,West,Office Supplies,Binders,86.376,3,0.2,30.2316,July,2017,4 days,10-20%
2017-07-08,2017-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,WA,98115,West,Office Supplies,Art,18.24,3,0.0,6.2016,July,2017,4 days,0%
2017-07-08,2017-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,WA,98115,West,Office Supplies,Art,13.12,4,0.0,4.3296,July,2017,4 days,0%
2015-02-27,2015-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,RI,2908,East,Technology,Phones,105.98,2,0.0,1.0598,February,2015,3 days,0%
2015-02-27,2015-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,RI,2908,East,Furniture,Tables,493.92,7,0.3,-28.224,February,2015,3 days,20-30%
